card_id,section,event_id,title,detail,sort_order
tm_opera_o_r_stamina,random,beyond_our_limited_time,Beyond Our Limited Time,Top::Energy +10|Skill points +15|TM Opera O bond +5||Bot::Non-Standard Distance ○ hint +1|TM Opera O bond +5,2
seiun_sky_r_stamina,random,recruiting_cat_catchers,Recruiting Cat Catchers,Top::Energy +10|Wit +5|Seiun Sky bond +5||Bot::Energy -10|Speed +15|Stamina +5|Seiun Sky bond +5,1
seiun_sky_r_stamina,random,recruiting_advisors,Recruiting Advisors,Top::Wit +15|Seiun Sky bond +5||Bot::Keeping the Lead hint +1|Seiun Sky bond +5,2
rice_shower_r_stamina,random,a_page_of_flower_shop_assistance,A Page of Flower Shop Assistance,Top::Mood +2|Rice Shower bond +5||Bot::Stamina +10|Rice Shower bond +5,1
rice_shower_r_stamina,random,a_page_about_cloudy_weather,A Page About Cloudy Weather,Top::Speed +5|Guts +5|Rice Shower bond +5||Bot::Firm Conditions ○ hint +1|Rice Shower bond +5,2
super_creek_r_stamina,random,leave_it_to_me_to_help_out,Leave it to Me to Help Out! ♪,Top::Energy +15|Super Creek bond +5||Bot::Stamina +10|Super Creek bond +5,1
super_creek_r_stamina,random,leave_it_to_me_to_be_considerate,Leave it to Me to Be Considerate! ♪,Top::Deep Breaths hint +1|Super Creek bond +5||Bot::Energy +10|Stamina +5|Super Creek bond +5,2
tamamo_cross_r_stamina,random,tamamo_s_school_tour,Tamamo's School Tour,Top::Wit +10|Tamamo Cross bond +5||Bot::Stamina +5|Guts +5|Tamamo Cross bond +5,1
tamamo_cross_r_stamina,random,a_battle_i_can_t_lose,A Battle I Can't Lose!,Top::Calm in a Crowd hint +1|Tamamo Cross bond +5||Bot::Stamina +5|Wit +5|Tamamo Cross bond +5,2
mayano_top_gun_r_stamina,random,snack_advice_for_mayano,Snack Advice for Mayano!,Top::Stamina +5|Guts +5|Mayano Top Gun bond +5||Bot::Stamina +10|Mayano Top Gun bond +5,1
mayano_top_gun_r_stamina,random,fashion_advice_for_mayano,Fashion Advice for Mayano!,Top::Straightaway Adept hint +1|Mayano Top Gun bond +5||Bot::Stamina +10|Mayano Top Gun bond +5,2
manhattan_cafe_r_stamina,random,solo_nighttime_run,Solo Nighttime Run,Top::Stamina +10|Manhattan Cafe bond +5||Bot::Energy +10|Stamina +5|Manhattan Cafe bond +5,1
manhattan_cafe_r_stamina,random,a_taste_of_silence,A Taste of Silence,Top::Stamina +5|Skill points +15|Manhattan Cafe bond +5||Bot::Non-Standard Distance ○ hint +1|Manhattan Cafe bond +5,2

air_groove_power,chain,my_source_of_admiration,(❯) My Source of Admiration,Mood +1|Power +10|Fearless hint +1|Air Groove bond +5,1
air_groove_power,chain,you_make_me_who_i_am,(❯❯) You Make Me Who I Am,Top::Power +7|Wit +7|Take the Chance hint +1|Air Groove bond +5||Bot::Skill points +10|Updrafters hint +1|Air Groove bond +5,2
air_groove_power,chain,dynamic_duo,(❯❯❯) Dynamic Duo,Power +10|Wit +10|Lie in Wait hint +1|Air Groove bond +5,3
air_groove_power,random,strict_but_gracious,Strict but Gracious,Top::Go with the Flow hint +1|Air Groove bond +5||Bot::Energy +10|Wit +10|Air Groove bond +5,1
air_groove_power,random,agile_but_strong,Agile but Strong,Top::Power +15|Air Groove bond +5||Bot::Speed +10|Stamina +5|Air Groove bond +5,2
haru_urara_power,chain,a_wonderful_wedding,(❯) A Wonderful Wedding?,!Randomly either|Energy +15|Get Charming ○ status|Haru Urara bond +5|!or|Energy +15|Haru Urara bond +5,1
haru_urara_power,chain,the_theme_s_decided,(❯❯) The Theme's Decided!,Top::Energy +25|Haru Urara bond +5||Bot::Mood +2|Heal a negative status effect|Haru Urara bond +5,2
haru_urara_power,chain,the_gift_of_excitement,(❯❯❯) The Gift of Excitement,Energy +50|Hard Worker hint +1|Haru Urara bond +5,3
haru_urara_power,random,urara_s_study_review,Urara's ☆ Study Review,Top::Energy +10|Wit +5|Haru Urara bond +5||Bot::Mood +1|Wit +5|Haru Urara bond +5,1
haru_urara_power,random,urara_s_long_shot_dash,Urara's ☆ Long Shot Dash!,Top::Long Shot ○ hint +1|Haru Urara bond +5||Bot::Mood +1|Energy +10|Haru Urara bond +5,2
kawakami_princess_power,chain,oh_my_ghost_hunt,(❯) OH! MY! Ghost Hunt!,Energy -5|Power +10|Kawakami Princess bond +5,1
kawakami_princess_power,chain,allies_assemble_a_princess_must_be_regal,(❯❯) Allies Assemble! A Princess Must Be Regal!,Energy -10|Power +20|Kawakami Princess bond +5,2
kawakami_princess_power,chain,together_as_one_grand_ghost_hunting_finale,(❯❯❯) Together as One! Grand Ghost Hunting Finale!,Energy -15|Power +30|Unyielding hint +1|Kawakami Princess bond +5,3
kawakami_princess_power,random,princess_punch,Princess Punch!,Top::Guts +10|Kawakami Princess bond +5||Bot::Mood +1|Kawakami Princess bond +5,1
kawakami_princess_power,random,princess_escape,Princess Escape!,Top::Energy +10|Kawakami Princess bond +5||Bot::Steadfast hint +1|Kawakami Princess bond +5,2
daiwa_scarlet_power,chain,distant_feelings,(❯) Distant Feelings,Top::Stamina +10|Feature Act hint +2|Daiwa Scarlet bond +5||Bot::Power +10|Up-Tempo hint +2|Daiwa Scarlet bond +5,1
daiwa_scarlet_power,chain,an_important_signal,(❯❯) An Important Signal,Skill points +20|Daiwa Scarlet bond +5,2
daiwa_scarlet_power,chain,this_is_who_i_am,(❯❯❯) This is Who I Am,Power +15|Wit +15|Neck and Neck hint +1|Daiwa Scarlet bond +5,3
daiwa_scarlet_power,random,i_m_going_to_win_tomorrow,I'm Going to Win Tomorrow!,Top::Wit +10|Daiwa Scarlet bond +5||Bot::Mood +1|Skill points +15|Daiwa Scarlet bond +5,1
daiwa_scarlet_power,random,this_is_nothing,This Is Nothing!,Top::Stamina to Spare hint +1|Daiwa Scarlet bond +5||Bot::Energy +20|Mood +1|Daiwa Scarlet bond +5,2
agnes_digital_power,chain,a_simp_s_aesthetics,(❯) A Simp's Aesthetics,Skill points +30|Agnes Digital bond +5,1
agnes_digital_power,chain,a_simp_s_burdens,(❯❯) A Simp's Burdens,Top::Stamina +15|Hydrate hint +1|Agnes Digital bond +5||Bot::Wit +15|Focus hint +1|Agnes Digital bond +5,2
agnes_digital_power,chain,a_simp_s_lifestyle,(❯❯❯) A Simp's Lifestyle,Top::!Randomly either|Power +15|Skill points +20|Lead the Charge! hint +3|!or|Power +10|Skill points +15|Lead the Charge! hint +1||Bot::!Randomly either|Speed +35|Uma Stan hint +5|Agnes Digital bond +5|!or|Speed +35|Uma Stan hint +1|Agnes Digital bond +5,3
agnes_digital_power,random,umamusume_deficiency,Umamusume Deficiency!,Top::Energy +5|Speed +5|Agnes Digital bond +5||Bot::Speed +5|Power +5|Agnes Digital bond +5,1
agnes_digital_power,random,heavy_romance,Heavy Romance,Top::Rainy Days ○ hint +1|Agnes Digital bond +5||Bot::Wet Conditions ○ hint +1|Agnes Digital bond +5,2
admire_vega_power,chain,ayabe_shows_concern,(❯) Ayabe Shows Concern,Top::!Randomly either|Power +5|Wit +15|Flustered Pace Chasers hint +2|Admire Vega bond +5|!or|Power +5|Wit +10|Admire Vega bond +5||Bot::Energy +15|Admire Vega bond +5,1
admire_vega_power,chain,ayabe_doesn_t_cut_corners,(❯❯) Ayabe Doesn't Cut Corners,Power +7|Wit +7,2
admire_vega_power,chain,ayabe_won_t_be_disheartened,(❯❯❯) Ayabe Won't Be Disheartened!,Top::Power +15|Wit +10|Daring Strike hint +1|Admire Vega bond +5||Bot::Speed +15|Skill points +30|Admire Vega bond +5,3
admire_vega_power,random,awkward_triangulum,Awkward Triangulum,Top::Power +15|Admire Vega bond +5||Bot::Energy +10|Admire Vega bond +5,1
admire_vega_power,random,lonesome_cepheus,Lonesome Cepheus,Top::Subdued Pace Chasers hint +1|Admire Vega bond +5||Bot::Wit +10|Admire Vega bond +5,2
marvelous_sunday_power,chain,marvelous_guidance,(❯) Marvelous Guidance ☆,Speed +10,1
marvelous_sunday_power,chain,dazzling_and_marvelous,(❯❯) Dazzling and Marvelous ☆,Top::Energy +10|Marvelous Sunday bond +5||Bot::Cloudy Days ○ hint +2|Marvelous Sunday bond +5|!Event chain ended,2
marvelous_sunday_power,chain,pure_white_marvelousness,(❯❯❯) Pure White Marvelousness ☆,!Randomly either|Speed +5|Skill points +5|Fast & Furious hint +3|Marvelous Sunday bond +5|!or|Speed +5|Skill points +10|Position Pilfer hint +3|Marvelous Sunday bond +5,3
marvelous_sunday_power,random,marvelous_no_question,"Marvelous, No Question ☆",Top::Energy +10|Speed +5|Marvelous Sunday bond +5||Bot::Mood +1|Speed +5|Marvelous Sunday bond +5,1
marvelous_sunday_power,random,how_to_be_more_marvelous,How To Be More Marvelous ☆,Top::Energy +10|Mood +1|Marvelous Sunday bond +5||Bot::Hanshin Racecourse ○ hint +1|Marvelous Sunday bond +5,2
daitaku_helios_power,chain,a_legendary_smile_in_the_house,(❯) A Legendary Smile in the House!,Top::Energy -5|Power +15|(random) Early Lead hint +1|Daitaku Helios bond +5||Bot::Energy +10|Speed +15|Pace Chaser Corners ○ hint +1|!Event chain ended,1
daitaku_helios_power,chain,helios_s_hype_channel,(❯❯) Helios's ☆ Hype Channel!,Energy -5|Power +10|Skill points +20,2
daitaku_helios_power,chain,a_smile_for_the_world,(❯❯❯) A Smile for the World,!Randomly either|Energy -10|Speed +20|Power +20|Escape Artist hint +3|Daitaku Helios bond +5|!or|Energy -10|Speed +10|Power +10|Fast-Paced hint +3|Daitaku Helios bond +5,3
daitaku_helios_power,random,encounter_with_the_sun,Encounter With the Sun ☆,Top::Power +10|Daitaku Helios bond +5||Bot::Get Hot Topic status|Daitaku Helios bond +5,1
daitaku_helios_power,random,smiles_forever,Smiles Forever,Top::Speed +5|Power +10|Daitaku Helios bond +5||Bot::Long Shot ○ hint +1|Daitaku Helios bond +5,2
tamamo_cross_power,chain,mummy_hunt_drop_the_jokes,(❯) Mummy Hunt! Drop the Jokes!,Top::Power +10|Tamamo Cross bond +5||Bot::Energy +20|Speed +10|Wet Conditions ○ hint +1|!Event chain ended,1
tamamo_cross_power,chain,mummy_hunt_the_hunter_awakens,(❯❯) Mummy Hunt! The Hunter Awakens!,Speed +10|Power +10,2
tamamo_cross_power,chain,mummy_hunt_terrifyingly_tender,(❯❯❯) Mummy Hunt! Terrifyingly Tender,"!Randomly either|Speed +5|Power +5|15,000,000 CC hint +1|!or|Speed +15|Power +15|15,000,000 CC hint +3",3
tamamo_cross_power,random,tamamo_s_school_tour,Tamamo's School Tour,Top::Wit +10|Tamamo Cross bond +5||Bot::Stamina +5|Guts +5|Tamamo Cross bond +5,1
tamamo_cross_power,random,a_battle_i_can_t_lose,A Battle I Can't Lose!,Top::Calm in a Crowd hint +1|Tamamo Cross bond +5||Bot::Stamina +5|Wit +5|Tamamo Cross bond +5,2
rice_shower_power,chain,rainy_day_floating_flowers,"(❯) Rainy Day, Floating Flowers",Top::Power +10|Rice Shower bond +5||Bot::Skill points +40|Passing Pro hint +1|!Event chain ended,1
rice_shower_power,chain,magical_flowers_forever_fair,"(❯❯) Magical Flowers, Forever Fair",Top::Stamina +5|Power +10|Rice Shower bond +5||Bot::Energy +15|Power +5|Rice Shower bond +5,2
rice_shower_power,chain,a_bouquet_fluttering_in_the_sun,(❯❯❯) A Bouquet Fluttering in the Sun,"Stamina +5|Power +5|Wit +5|Swinging Maestro hint +1|Rice Shower bond +5",3
rice_shower_power,random,a_page_of_flower_shop_assistance,A Page of Flower Shop Assistance,Top::Mood +2|Rice Shower bond +5||Bot::Stamina +10|Rice Shower bond +5,1
rice_shower_power,random,a_page_about_cloudy_weather,A Page About Cloudy Weather,Top::Speed +5|Guts +5|Rice Shower bond +5||Bot::Firm Conditions ○ hint +1|Rice Shower bond +5,2
daiwa_scarlet_power_2,chain,number_one_reactions,(❯) Number One Reactions?,Top::Speed +3|Power +3|Wit +3|Daiwa Scarlet bond +5||Bot::Energy +15|!Event chain ended,1
daiwa_scarlet_power_2,chain,learning_to_look_scared,(❯❯) Learning to Look Scared,Power +5|Wit +5,2
daiwa_scarlet_power_2,chain,poolside_fun,(❯❯❯) Poolside Fun,!Randomly either|Energy -5|Power +10|Race Planner hint +3|!or|Energy -5|Power +5|Preferred Position hint +3,3
daiwa_scarlet_power_2,random,i_m_going_to_win_tomorrow,I'm Going to Win Tomorrow!,Top::Wit +10|Daiwa Scarlet bond +5||Bot::Mood +1|Skill points +15|Daiwa Scarlet bond +5,1
daiwa_scarlet_power_2,random,this_is_nothing,This Is Nothing!,Top::Stamina to Spare hint +1|Daiwa Scarlet bond +5||Bot::Energy +20|Mood +1|Daiwa Scarlet bond +5,2
king_halo_power,chain,a_captivating_invitation,(❯) A Captivating Invitation,Top::Power +10|Stop Right There! hint +1|King Halo bond +5||Bot::Guts +10|Uma Stan hint +1|King Halo bond +5,1
king_halo_power,chain,dancer_s_pride,(❯❯) Dancer's Pride,Top::Energy -5|Stamina +15|Power +15|Skill points +20|King Halo bond +5||Bot::Energy +15|Skill points +20|King Halo bond +5,2
king_halo_power,chain,glittering_star_of_the_ball,(❯❯❯) Glittering Star of the Ball,!Randomly either|Energy -10|Power +20|Gap Closer hint +3|!or|Energy -10|Power +40|Blinding Flash hint +3,3
king_halo_power,random,you_may_socialize_with_me,You May Socialize With Me!,Top::Energy -20|Speed +10|Power +10|Wit +5|King Halo bond +5||Bot::Mood -1|Guts +25|King Halo bond +5,1
king_halo_power,random,you_may_advise_me,You May Advise Me!,Top::Guts +10|Wit +5|King Halo bond +5||Bot::Homestretch Haste hint +1|King Halo bond +5,2
bamboo_memory_power,chain,ready_for_the_test,(❯) Ready for the Test!,Energy -5|Stamina +3|Power +3|Guts +3|Competitive Spirit ○ hint +1|Bamboo Memory bond +5,1
bamboo_memory_power,chain,no_one_is_above_discipline,(❯❯) No One Is Above Discipline!,Top::!Randomly either|Maximum Energy +4|Energy -10|Stamina +15|Power +20|Guts +15|Homestretch Haste hint +1|Bamboo Memory bond +5|!or|Energy -15|Stamina +15|Power +20|Guts +10|Bamboo Memory bond +5|!or|Energy -20|Stamina +10|Guts +10|Obtain Running Idle skill||Mid::Energy -5|Stamina +10|Power +10|Mood +1|Bamboo Memory bond +5||Bot::Energy +30|Hesitant Late Surgers hint +1|!Event chain ended,2
bamboo_memory_power,chain,someday_i_ll_be_your_rival,"(❯❯❯) Someday, I'll Be Your Rival!",!Randomly either|Maximum Energy +4|Energy -5|Stamina +15|Power +20|Rising Dragon hint +3|Bamboo Memory bond +5|!or|Energy -15|Stamina +10|Power +15|Outer Swell hint +3|Bamboo Memory bond +5,3
bamboo_memory_power,random,overthrow_the_rival,Overthrow the Rival!,Top::Guts +10|Bamboo Memory bond +5||Bot::Maximum Energy +4|Energy -5|Bamboo Memory bond +5,1
bamboo_memory_power,random,tons_of_trouble,Tons of Trouble!,Top::Stamina +5|Guts +5|Bamboo Memory bond +5||Bot::Energy -10|Standard Distance ○ hint +5|Bamboo Memory bond +5,2
yaeno_muteki_power,chain,yaeno_s_off_site_training,(❯) Yaeno's Off-Site Training,Speed +5|Power +5|Skill points +10|Subdued Late Surgers hint +1|Hesitant Late Surgers hint +1,1
yaeno_muteki_power,chain,a_reasonable_diet_vs_an_explosive_diet,(❯❯) A Reasonable Diet vs. an Explosive Diet,Top::Energy +20|Skill points +30|Yaeno Muteki bond +5||Bot::Energy +10|Wit +10|Skill points +10|Playtime's Over! hint +3|!Event chain ended,2
yaeno_muteki_power,chain,yaeno_muteki_s_love_song_nightmare,(❯❯❯) Yaeno Muteki's Love Song Nightmare,!Randomly either|Energy -10|Speed +10|Stamina +10|Power +20|It's On! hint +3|!or|Energy -10|It's On! hint +1,3
yaeno_muteki_power,random,firm_and_plain_yet_close_to_virtue,"Firm and Plain, Yet Close to Virtue",Top::Speed +10|Yaeno Muteki bond +5||Bot::Power +5|Mood +1|Yaeno Muteki bond +5,1
yaeno_muteki_power,random,the_will_to_protect,The Will to Protect!,Top::Stamina +10|Power +10|Yaeno Muteki bond +5||Bot::Medium Corners ○ hint +1|Yaeno Muteki bond +5,2
winning_ticket_power,chain,hot_derby_special,(❯) Hot Derby Special!,Stamina +5|Power +5,1
winning_ticket_power,chain,special_rival_training,(❯❯) Special Rival Training!,Energy -10|Stamina +5|Power +5,2
winning_ticket_power,chain,dream_fulfilling_challenge,(❯❯❯) Dream-Fulfilling Challenge!,Energy -30|Stamina +5|Power +5|In Body and Mind hint +2,3
winning_ticket_power,random,full_power_muscles,Full-Power Muscles!,Top::Stamina +5|Skill points +15|Winning Ticket bond +5||Bot::Mood +1|Skill points +15|Winning Ticket bond +5,1
winning_ticket_power,random,full_power_racing,Full-Power Racing!,Top::Late Surger Corners ○ hint +1|Winning Ticket bond +5||Bot::Skill points +30|Winning Ticket bond +5,2
oguri_cap_power,chain,a_plushie,(❯) A Plushie...,Maximum Energy +4|Power +5,1
oguri_cap_power,chain,how_should_i_respond,(❯❯) How Should I Respond?,Top::Power +5|Skill points +10|Stamina to Spare hint +1|Oguri Cap bond +5||Bot::Stamina +5|Skill points +10|Outer Swell hint +1|Oguri Cap bond +5,2
oguri_cap_power,chain,what_i_want_to_say,(❯❯❯) What I Want to Say,Top::!Randomly either|Power +10|Guts +5|Skill points +10|Oguri Cap bond +5|Furious Feat hint +1|!or|Power +15|Guts +10|Skill points +15|Oguri Cap bond +5|Furious Feat hint +3||Bot::Energy +30,3
oguri_cap_power,random,how_should_i_respond,How Should I Respond?,Top::Energy +5|Power +5|Oguri Cap bond +5||Bot::Energy -10|Guts +15|Oguri Cap bond +5,1
oguri_cap_power,random,conquering_the_crowds,Conquering the Crowds,Top::Power +5|Skill points +15|Oguri Cap bond +5||Bot::Nakayama Racecourse ○ hint +1|Oguri Cap bond +5,2
vodka_power,chain,gotta_follow_my_heart,(❯) Gotta Follow My Heart,Power +10|Skill points +15|Vodka bond +5,1
vodka_power,chain,a_vow_to_the_setting_sun,(❯❯) A Vow to the Setting Sun,Power +15|Skill points +15|Updrafters hint +2|Vodka bond +5,2
vodka_power,chain,put_that_on_the_record_okay,"(❯❯❯) Put That on the Record, Okay?",Power +25|Skill points +30|Breath of Fresh Air hint +2|Vodka bond +5,3
vodka_power,random,the_coolest_line,The Coolest Line,Top::Power +10|Vodka bond +5||Bot::Power +5|Skill points +15|Vodka bond +5,1
vodka_power,random,enemies_on_main_street,Enemies on Main Street,Top::Nimble Navigator hint +1|Vodka bond +5||Bot::Power +5|Skill points +15|Vodka bond +5,2
el_condor_pasa_power,chain,world_class,(❯) World Class,Power +10|Guts +10|El Condor Pasa bond +5,1
el_condor_pasa_power,chain,uma_me,(❯❯) Uma-me,Top::Energy +30|El Condor Pasa bond +5||Bot::Stamina to Spare hint +1|El Condor Pasa bond +5|!Event chain ended,2
el_condor_pasa_power,chain,luchadora_el,(❯❯❯) Luchadora El!,Power +15|Killer Tunes hint +2,3
el_condor_pasa_power,random,blazing_fire,Blazing Fire!,Top::Stamina +10|El Condor Pasa bond +5||Bot::Energy -10|Power +20|El Condor Pasa bond +5,1
el_condor_pasa_power,random,secret_notebook,Secret Notebook!,Top::Power +10|El Condor Pasa bond +5||Bot::Sunny Days ○ hint +1|El Condor Pasa bond +5,2
smart_falcon_power,chain,always_on_stage,(❯) Always on Stage ☆,Top::Wit +10|Groundwork hint +1|Smart Falcon bond +5||Bot::Energy +25|Focus hint +1|Smart Falcon bond +5|!Event chain ended,1
smart_falcon_power,chain,shining_always_and_everywhere,(❯❯) Shining Always and Everywhere ☆,Speed +10|Power +10|Top Pick hint +1,2
smart_falcon_power,chain,my_umadol_way,(❯❯❯) My Umadol Way! ☆,!Randomly either|Maximum Energy +4|Stamina +5|Power +5|Wit +5|Prudent Positioning hint +1|!or|Maximum Energy +4|Stamina +15|Power +15|Wit +15|Center Stage hint +3,3
smart_falcon_power,random,chants_are_the_life_of_a_concert,Chants Are the Life of a Concert ☆,Top::Stamina +5|Guts +10|Smart Falcon bond +5||Bot::Wit +15|Smart Falcon bond +5,1
smart_falcon_power,random,if_i_m_cute_come_to_my_show,"If I'm Cute, Come to My Show! ☆",Top::Energy -10|Power +10|Final Push hint +1|Smart Falcon bond +5||Bot::Energy +10|Wit +5|Smart Falcon bond +5,2
sakura_bakushin_o_sr_power,chain,a_bakushin_greeting,(❯) A Bakushin Greeting!,Top::Energy -10|Speed +30|Sakura Bakushin O bond +5||Bot::Energy -10|Skill points +30|Sakura Bakushin O bond +5,1
sakura_bakushin_o_sr_power,chain,the_value_of_greetings,(❯❯) The Value of Greetings,Energy -10|Power +10|Tail Held High hint +2|Sakura Bakushin O bond +5,2
sakura_bakushin_o_sr_power,random,genius_efficiency,Genius Efficiency!,Top::Speed +15|Sakura Bakushin O bond +5||Bot::Speed +5|Power +10|Sakura Bakushin O bond +5,1
sakura_bakushin_o_sr_power,random,enough_to_break_into_a_dash,Enough to Break into a Dash!,Top::Gap Closer hint +1|Sakura Bakushin O bond +5||Bot::Energy -10|Speed +10|Power +5|Sakura Bakushin O bond +5,2
special_week_sr_power,chain,unspoken_feelings,(❯) Unspoken Feelings,Energy +15|Mood +1|Special Week bond +5,1
special_week_sr_power,chain,a_small_thank_you,(❯❯) A Small Thank You,!Randomly either|Energy +10|Head-On hint +3|Special Week bond +5|!or|Energy +10,2
special_week_sr_power,random,watch_where_you_re_going,Watch Where You're Going!,Top::Extra Tank hint +1|Special Week bond +5||Bot::Guts +15|Special Week bond +5,1
special_week_sr_power,random,so_many_options,So Many Options!,Top::Energy +10|Mood +1|Special Week bond +5||Bot::Energy -10|Stamina +15|Skill points +15|Special Week bond +5,2
inari_one_sr_power,chain,don_t_give_up,(❯) Don't Give Up!,Energy -10|Speed +12|Power +12|Inari One bond +5,1
inari_one_sr_power,chain,a_good_ruckus,(❯❯) A Good Ruckus!,Top::Energy -5|Mood +2|Speed +3|Power +3|Guts +3|Inari One bond +5||Bot::Energy -5|Speed +10|Oi Racecourse ○ hint +3|Inari One bond +5,2
inari_one_sr_power,random,let_s_tussle_booyah,Let's Tussle! Booyah!,Top::Energy -5|Power +15|Inari One bond +5||Bot::Mood +1|Guts +5|Inari One bond +5,1
inari_one_sr_power,random,mikoshi_heave_ho,"Mikoshi, Heave Ho!",Top::Skill points +15|Inari One bond +5||Bot::Kyoto Racecourse ○ hint +1|Inari One bond +5,2
fine_motion_sr_power,chain,what_even_is_normal,(❯) What Even Is Normal?,Energy +15|Power +5|Skill points +10,1
fine_motion_sr_power,chain,clovers_for_you_too,(❯❯) Clovers For You Too ♪,Skill points +20|Steadfast hint +2,2
fine_motion_sr_power,random,wonderful_new_shoes,Wonderful New Shoes,Top::Speed +5|Skill points +10|Fine Motion bond +5||Bot::Energy -10|Stamina +5|Skill points +20|Fine Motion bond +5,1
fine_motion_sr_power,random,reminiscent_clover,Reminiscent Clover,Top::Corner Adept ○ hint +1|Fine Motion bond +5||Bot::Guts +15|Fine Motion bond +5,2
nishino_flower_sr_power,chain,i_want_you_to_rest,(❯) I Want You to Rest!,Mood +1|Speed +3|Power +3|Wit +3,1
nishino_flower_sr_power,chain,i_want_to_say_thank_you,(❯❯) I Want to Say Thank You!,Top::Power +5|Straightaway Adept hint +1|Nishino Flower bond +5||Bot::Wit +5|Straightaway Acceleration hint +1|Nishino Flower bond +5,2
nishino_flower_sr_power,random,warmth_love_and_lunch,"Warmth, Love, and Lunch",Top::Get Charming ○ status|Nishino Flower bond +5||Bot::Energy +20|Nishino Flower bond +5,1
nishino_flower_sr_power,random,let_s_bloom_beautifully,Let's Bloom Beautifully ♪,Top::Wit +15|Nishino Flower bond +5||Bot::Speed +10|Power +5|Nishino Flower bond +5,2
daitaku_helios_sr_power,chain,bff_party,(❯) #BFF #Party!,Top::Power +10|Daitaku Helios bond +5||Bot::Speed +10|Daitaku Helios bond +5,1
daitaku_helios_sr_power,chain,lol_party_round2,(❯❯) #LOL #Party! #Round2,Top::Power +10|(random) Speed +10|Straight Descent hint +1/+3|Daitaku Helios bond +5||Bot::Energy +20|Watchful Eye hint +1|Daitaku Helios bond +5,2
daitaku_helios_sr_power,random,encounter_with_the_sun,Encounter With the Sun ☆,Top::Power +10|Daitaku Helios bond +5||Bot::Get Hot Topic status|Daitaku Helios bond +5,1
daitaku_helios_sr_power,random,smiles_forever,Smiles Forever,Top::Speed +5|Power +10|Daitaku Helios bond +5||Bot::Long Shot ○ hint +1|Daitaku Helios bond +5,2
hishi_amazon_sr_power,chain,true_to_myself,(❯) True to Myself,Speed +5|Power +5|Hishi Amazon bond +5,1
hishi_amazon_sr_power,chain,a_hishiama_solution,(❯❯) A Hishiama Solution,Speed +10|Masterful Gambit hint +1,2
hishi_amazon_sr_power,random,hishiama_s_struggles_problem_children,Hishiama's Struggles: Problem Children,Top::Energy +10|Wit +5|Hishi Amazon bond +5||Bot::Energy -10|Speed +10|Guts +5|Hishi Amazon bond +5,1
hishi_amazon_sr_power,random,hishiama_s_struggles_final_stretch,Hishiama's Struggles: Final Stretch,Top::Hesitant End Closers hint +1|Hishi Amazon bond +5||Bot::Power +5|Skill points +15|Hishi Amazon bond +5,2
agnes_digital_sr_power,chain,happy_otaku_life,(❯) Happy Otaku Life,Power +10,1
agnes_digital_sr_power,chain,my_love_for_umamusume_is_eternal,(❯❯) My Love for Umamusume is Eternal!,Speed +5|Power +10|Frenzied End Closers hint +1,2
agnes_digital_sr_power,random,umamusume_deficiency,Umamusume Deficiency!,Top::Energy +5|Speed +5|Agnes Digital bond +5||Bot::Speed +5|Power +5|Agnes Digital bond +5,1
agnes_digital_sr_power,random,heavy_romance,Heavy Romance,Top::Rainy Days ○ hint +1|Agnes Digital bond +5||Bot::Wet Conditions ○ hint +1|Agnes Digital bond +5,2
biwa_hayahide_sr_power,chain,a_big_sister_s_job,(❯) A Big Sister's Job,Energy -10|Power +15,1
biwa_hayahide_sr_power,chain,training_in_theory,(❯❯) Training in Theory,!Randomly either|Energy -20|Power +5|Pressure hint +1|!or|Energy -10|Stamina +5|Power +15|Biwa Hayahide bond +5|Pressure hint +3,2
biwa_hayahide_sr_power,random,last_minute_modal_theory,Last-Minute Modal Theory,Top::Power +15|Biwa Hayahide bond +5||Bot::Speed +10|Skill points +15|Biwa Hayahide bond +5,1
biwa_hayahide_sr_power,random,step_out_of_your_comfort_zone_theory,Step-Out-of-Your-Comfort-Zone Theory,Top::Energy -10|Inside Scoop hint +1|Biwa Hayahide bond +5||Bot::Energy +10|Stamina +10|Biwa Hayahide bond +5,2
mihono_bourbon_sr_power,chain,i_m_not_a_cyborg,(❯) I'm Not a Cyborg,Top::Guts +10|Skill points +15|Mihono Bourbon bond +5||Bot::Energy -10|Corner Recovery ○ hint +1|(random) Mihono Bourbon bond -5|!Event chain ended,1
mihono_bourbon_sr_power,chain,new_values_installed,(❯❯) New Values Installed,Energy -10|Power +5|Guts +5|Front Runner Straightaways ○ hint +1|Mihono Bourbon bond +5,2
mihono_bourbon_sr_power,random,do_no_harm,Do No Harm,Top::Energy -10|Stamina +5|Power +15|Mihono Bourbon bond +5||Bot::Energy +10|Wit +5|Mihono Bourbon bond +5,1
mihono_bourbon_sr_power,random,orders_must_be_followed,Orders Must Be Followed,Top::Focus hint +1|Mihono Bourbon bond +5||Bot::Speed +10|Skill points +15|Mihono Bourbon bond +5,2
mejiro_ryan_sr_power,chain,where_cool_comes_from,(❯) Where Cool Comes From,Power +5|Skill points +15|Mejiro Ryan bond +5,1
mejiro_ryan_sr_power,chain,carried_by_cheers,(❯❯) Carried by Cheers,Power +15|Nimble Navigator hint +1|Mejiro Ryan bond +5,2
